ell,Cl_BB,Dl_BB,Cl_TT_tensor
1631,3.289658016265784e-29,1.39362201850493e-23,1.1115274733818308e-29
1632,3.2815237663381634e-29,1.391880738043647e-23,1.1083171339189613e-29
1633,3.2734120867885326e-29,1.390141633458289e-23,1.1051168961376477e-29
1634,3.2653229066623916e-29,1.3884047020294002e-23,1.1019267250598778e-29
1635,3.2572561552589395e-29,1.3866699410409257e-23,1.0987465858418763e-29
1636,3.249211762130044e-29,1.3849373477802065e-23,1.0955764437735367e-29
1637,3.2411896570792085e-29,1.3832069195379735e-23,1.0924162642778464e-29
1638,3.23318977016057e-29,1.3814786536083497e-23,1.0892660129103231e-29
1639,3.225212031677859e-29,1.3797525472888354e-23,1.0861256553584453e-29
1640,3.217256372183409e-29,1.3780285978803144e-23,1.0829951574410937e-29
1641,3.209322722477139e-29,1.3763068026870435e-23,1.0798744851079921e-29
1642,3.2014110136055545e-29,1.3745871590166503e-23,1.0767636044391467e-29
1643,3.1935211768607523e-29,1.3728696641801298e-23,1.073662481644296e-29
1644,3.185653143779421e-29,1.3711543154918367e-23,1.0705710830623552e-29
1645,3.177806846141863e-29,1.369441110269487e-23,1.0674893751608727e-29
1646,3.169982215970999e-29,1.3677300458341467e-23,1.0644173245354768e-29
1647,3.1621791855314e-29,1.3660211195102347e-23,1.0613548979093368e-29
1648,3.154397687328303e-29,1.364314328625513e-23,1.058302062132621e-29
1649,3.146637654106649e-29,1.3626096705110865e-23,1.0552587841819556e-29
1650,3.138899018850108e-29,1.360907142501395e-23,1.0522250311598919e-29
1651,3.1311817147801253e-29,1.3592067419342128e-23,1.0492007702943692e-29
1652,3.1234856753549626e-29,1.357508466150643e-23,1.0461859689381853e-29
1653,3.11581083426874e-29,1.3558123124951112e-23,1.04318059456847e-29
1654,3.108157125450496e-29,1.354118278315366e-23,1.040184614786154e-29
1655,3.100524483063232e-29,1.3524263609624686e-23,1.03719799731545e-29
1656,3.092912841502988e-29,1.3507365577907973e-23,1.0342207100033283e-29
1657,3.085322135397888e-29,1.3490488661580324e-23,1.0312527208189999e-29
1658,3.0777522996072264e-29,1.347363283425163e-23,1.0282939978533984e-29
1659,3.0702032692205275e-29,1.345679806956474e-23,1.0253445093186681e-29
1660,3.062674979556631e-29,1.343998434119548e-23,1.0224042235476518e-29
1661,3.05516736616277e-29,1.3423191622852592e-23,1.0194731089933795e-29
1662,3.0476803648136517e-29,1.3406419888277664e-23,1.0165511342285659e-29
1663,3.040213911510557e-29,1.338966911124514e-23,1.0136382679451017e-29
1664,3.032767942480425e-29,1.3372939265562244e-23,1.0107344789535545e-29
1665,3.0253423941749576e-29,1.3356230325068963e-23,1.0078397361826691e-29
1666,3.0179372032697096e-29,1.333954226363795e-23,1.0049540086788666e-29
1667,3.0105523066632124e-29,1.332287505517458e-23,1.0020772656057559e-29
1668,3.003187641476067e-29,1.330622867361682e-23,9.99209476243634e-30
1669,2.995843145050068e-29,1.3289603092935228e-23,9.963506099890006e-30
1670,2.988518754947318e-29,1.3272998287132917e-23,9.935006363540681e-30
1671,2.981214408949344e-29,1.3256414230245482e-23,9.906595249662752e-30
1672,2.9739300450562365e-29,1.3239850896341005e-23,9.878272455678058e-30
1673,2.966665601485764e-29,1.322330825951997e-23,9.850037680151042e-30
1674,2.959421016672521e-29,1.3206786293915267e-23,9.821890622783995e-30
1675,2.952196229267049e-29,1.3190284973692098e-23,9.793830984412263e-30
1676,2.944991178134993e-29,1.3173804273047984e-23,9.765858466999508e-30
1677,2.937805802356241e-29,1.3157344166212714e-23,9.737972773632999e-30
1678,2.9306400412240665e-29,1.3140904627448267e-23,9.710173608518879e-30
1679,2.9234938342442953e-29,1.3124485631048843e-23,9.682460676977523e-30
1680,2.916367121134445e-29,1.3108087151340736e-23,9.654833685438847e-30
1681,2.909259841822902e-29,1.3091709162682381e-23,9.627292341437681e-30
1682,2.902171936448072e-29,1.3075351639464236e-23,9.599836353609173e-30
1683,2.8951033453575583e-29,1.3059014556108809e-23,9.572465431684157e-30
1684,2.888054009107325e-29,1.3042697887070564e-23,9.545179286484624e-30
1685,2.881023868460879e-29,1.3026401606835914e-23,9.517977629919136e-30
1686,2.8740128643884463e-29,1.301012568992318e-23,9.490860174978307e-30
1687,2.8670209380661497e-29,1.2993870110882514e-23,9.463826635730309e-30
1688,2.8600480308752037e-29,1.2977634844295916e-23,9.436876727316351e-30
1689,2.853094084401098e-29,1.2961419864777145e-23,9.410010165946247e-30
1690,2.846159040432797e-29,1.2945225146971723e-23,9.38322666889394e-30
1691,2.839242840961927e-29,1.292905066555684e-23,9.356525954493099e-30
1692,2.8323454281819866e-29,1.2912896395241366e-23,9.329907742132688e-30
1693,2.825466744487549e-29,1.2896762310765797e-23,9.303371752252598e-30
1694,2.818606732473463e-29,1.2880648386902191e-23,9.276917706339286e-30
1695,2.8117653349340734e-29,1.2864554598454167e-23,9.250545326921409e-30
1696,2.804942494862428e-29,1.2848480920256825e-23,9.224254337565517e-30
1697,2.798138155449503e-29,1.2832427327176749e-23,9.198044462871737e-30
1698,2.791352260083416e-29,1.2816393794111923e-23,9.171915428469484e-30
1699,2.784584752348663e-29,1.2800380295991747e-23,9.145866961013222e-30
1700,2.777835576025331e-29,1.2784386807776923e-23,9.119898788178172e-30
1701,2.7711046750883474e-29,1.2768413304459494e-23,9.094010638656137e-30
1702,2.764391993706704e-29,1.2752459761062762e-23,9.068202242151243e-30
1703,2.757697476242697e-29,1.2736526152641237e-23,9.042473329375789e-30
1704,2.751021067251172e-29,1.2720612454280636e-23,9.016823632046067e-30
1705,2.7443627114787695e-29,1.2704718641097818e-23,8.991252882878203e-30
1706,2.7377223538631725e-29,1.2688844688240759e-23,8.965760815584041e-30
1707,2.7310999395323554e-29,1.2672990570888484e-23,8.940347164867014e-30
1708,2.7244954138038484e-29,1.2657156264251084e-23,8.915011666418075e-30
1709,2.7179087221839853e-29,1.2641341743569614e-23,8.889754056911592e-30
1710,2.711339810367173e-29,1.2625546984116095e-23,8.864574074001314e-30
1711,2.704788624235155e-29,1.2609771961193468e-23,8.839471456316339e-30
1712,2.6982551098562775e-29,1.2594016650135543e-23,8.814445943457064e-30
1713,2.691739213484765e-29,1.2578281026306976e-23,8.789497275991237e-30
1714,2.6852408815599896e-29,1.256256506510321e-23,8.764625195449914e-30
1715,2.678760060705756e-29,1.2546868741950463e-23,8.739829444323529e-30
1716,2.6722966977295757e-29,1.2531192032305665e-23,8.715109766057963e-30
1717,2.665850739621959e-29,1.2515534911656443e-23,8.69046590505058e-30
1718,2.6594221335556964e-29,1.2499897355521065e-23,8.665897606646344e-30
1719,2.653010826885148e-29,1.2484279339448389e-23,8.641404617133906e-30
1720,2.6466167671455466e-29,1.2468680839017875e-23,8.616986683741753e-30
1721,2.640239902052283e-29,1.2453101829839487e-23,8.592643554634338e-30
1722,2.633880179500215e-29,1.2437542287553696e-23,8.568374978908228e-30
1723,2.6275375475629635e-29,1.2422002187831411e-23,8.54418070658832e-30
1724,2.621211954492226e-29,1.2406481506373989e-23,8.52006048862399e-30
1725,2.614903348717076e-29,1.2390980218913128e-23,8.496014076885349e-30
1726,2.608611678843284e-29,1.237549830121089e-23,8.472041224159435e-30
1727,2.602336893652631e-29,1.2360035729059643e-23,8.44814168414649e-30
1728,2.596078942102219e-29,1.2344592478281994e-23,8.424315211456213e-30
1729,2.589837773323804e-29,1.2329168524730808e-23,8.400561561604035e-30
1730,2.583613336623109e-29,1.2313763844289117e-23,8.376880491007431e-30
1731,2.5774055814791575e-29,1.2298378412870114e-23,8.353271756982215e-30
1732,2.571214457543602e-29,1.2283012206417101e-23,8.329735117738893e-30
1733,2.5650399146400575e-29,1.2267665200903465e-23,8.306270332379001e-30
1734,2.5588819027634315e-29,1.2252337372332605e-23,8.282877160891463e-30
1735,2.5527403720792736e-29,1.2237028696737956e-23,8.25955536414899e-30
1736,2.546615272923107e-29,1.2221739150182896e-23,8.236304703904453e-30
1737,2.540506555799776e-29,1.2206468708760728e-23,8.213124942787323e-30
1738,2.534414171382797e-29,1.2191217348594654e-23,8.190015844300083e-30
1739,2.5283380705136994e-29,1.2175985045837705e-23,8.16697717281467e-30
1740,2.5222782042013913e-29,1.2160771776672753e-23,8.144008693568962e-30
1741,2.5162345236215025e-29,1.2145577517312422e-23,8.121110172663228e-30
1742,2.5102069801157515e-29,1.213040224399909e-23,8.098281377056642e-30
1743,2.504195525191304e-29,1.2115245933004839e-23,8.075522074563776e-30
1744,2.498200110520134e-29,1.2100108560631398e-23,8.052832033851136e-30
1745,2.492220687938395e-29,1.2084990103210136e-23,8.030211024433705e-30
1746,2.4862572094457873e-29,1.2069890537102008e-23,8.00765881667149e-30
1747,2.480309627204932e-29,1.2054809838697532e-23,7.985175181766104e-30
1748,2.4743778935407408e-29,1.203974798441672e-23,7.962759891757341e-30
1749,2.4684619609398022e-29,1.2024704950709092e-23,7.940412719519795e-30
1750,2.4625617820497513e-29,1.2009680714053581e-23,7.91813343875946e-30
1751,2.456677309678662e-29,1.1994675250958544e-23,7.895921824010374e-30
1752,2.4508084967944302e-29,1.1979688537961716e-23,7.873777650631273e-30
1753,2.444955296524156e-29,1.1964720551630131e-23,7.851700694802235e-30
1754,2.4391176621535447e-29,1.1949771268560154e-23,7.829690733521381e-30
1755,2.433295547126289e-29,1.1934840665377374e-23,7.807747544601547e-30
1756,2.4274889050434793e-29,1.1919928718736642e-23,7.785870906667002e-30
1757,2.4216976896629863e-29,1.1905035405321958e-23,7.764060599150184e-30
1758,2.4159218548988757e-29,1.1890160701846494e-23,7.742316402288399e-30
1759,2.4101613548208032e-29,1.1875304585052517e-23,7.720638097120626e-30
1760,2.4044161436534263e-29,1.1860467031711381e-23,7.699025465484226e-30
1761,2.3986861757758138e-29,1.184564801862349e-23,7.677478290011766e-30
1762,2.3929714057208516e-29,1.183084752261823e-23,7.65599635412781e-30
1763,2.387271788174661e-29,1.1816065520553968e-23,7.634579442045687e-30
1764,2.3815872779760138e-29,1.1801301989317986e-23,7.613227338764381e-30
1765,2.375917830115755e-29,1.1786556905826486e-23,7.591939830065304e-30
1766,2.370263399736217e-29,1.1771830247024503e-23,7.570716702509197e-30
1767,2.364623942130652e-29,1.175712198988591e-23,7.549557743432963e-30
1768,2.358999412742654e-29,1.1742432111413365e-23,7.528462740946564e-30
1769,2.3533897671655852e-29,1.172776058863827e-23,7.507431483929915e-30
1770,2.347794961142014e-29,1.1713107398620747e-23,7.486463762029777e-30
1771,2.342214950563143e-29,1.1698472518449587e-23,7.465559365656704e-30
1772,2.3366496914682483e-29,1.1683855925242237e-23,7.444718085981947e-30
1773,2.331099140044116e-29,1.1669257596144736e-23,7.42393971493442e-30
1774,2.3255632526244895e-29,1.1654677508331718e-23,7.403224045197675e-30
1775,2.3200419856895002e-29,1.1640115639006317e-23,7.382570870206837e-30
1776,2.3145352958651268e-29,1.1625571965400191e-23,7.361979984145644e-30
1777,2.3090431399226372e-29,1.1611046464773466e-23,7.34145118194341e-30
1778,2.3035654747780362e-29,1.1596539114414674e-23,7.320984259272053e-30
1779,2.2981022574915253e-29,1.158204989164076e-23,7.300579012543135e-30
1780,2.2926534452669514e-29,1.1567578773797013e-23,7.280235238904884e-30
1781,2.2872189954512686e-29,1.1553125738257048e-23,7.259952736239268e-30
1782,2.2817988655339945e-29,1.1538690762422765e-23,7.239731303159046e-30
1783,2.2763930131466783e-29,1.1524273823724329e-23,7.219570739004868e-30
1784,2.2710013960623553e-29,1.1509874899620091e-23,7.199470843842351e-30
1785,2.265623972195023e-29,1.1495493967596605e-23,7.17943141845919e-30
1786,2.260260699599106e-29,1.1481131005168567e-23,7.15945226436229e-30
1787,2.254911536468926e-29,1.146678598987878e-23,7.139533183774879e-30
1788,2.2495764411381767e-29,1.1452458899298116e-23,7.11967397963368e-30
1789,2.2442553720793986e-29,1.143814971102549e-23,7.099874455586027e-30
1790,2.2389482879034602e-29,1.1423858402687831e-23,7.080134415987075e-30
1791,2.2336551473590309e-29,1.1409584951940019e-23,7.060453665896968e-30
1792,2.2283759093320702e-29,1.1395329336464881e-23,7.040832011078025e-30
1793,2.223110532845311e-29,1.1381091533973149e-23,7.02126925799196e-30
1794,2.2178589770577393e-29,1.1366871522203397e-23,7.00176521379709e-30
1795,2.2126212012640938e-29,1.1352669278922052e-23,6.982319686345582e-30
1796,2.2073971648943461e-29,1.1338484781923317e-23,6.96293248418068e-30
1797,2.202186827513205e-29,1.1324318009029178e-23,6.943603416533974e-30
1798,2.1969901488195986e-29,1.1310168938089313e-23,6.924332293322658e-30
1799,2.191807088646185e-29,1.1296037546981128e-23,6.90511892514682e-30
1800,2.18663760695884e-29,1.1281923813609657e-23,6.885963123286727e-30
1801,2.181481663856167e-29,1.1267827715907565e-23,6.86686469970013e-30
1802,2.1763392195689967e-29,1.1253749231835103e-23,6.84782346701957e-30
1803,2.1712102344598932e-29,1.1239688339380076e-23,6.828839238549736e-30
1804,2.1660946690226644e-29,1.1225645016557814e-23,6.809911828264767e-30
1805,2.1609924838818654e-29,1.1211619241411108e-23,6.79104105080563e-30
1806,2.1559036397923192e-29,1.1197610992010222e-23,6.77222672147746e-30
1807,2.1508280976386224e-29,1.1183620246452815e-23,6.753468656246954e-30
1808,2.1457658184346686e-29,1.1169646982863946e-23,6.734766671739745e-30
1809,2.1407167633231594e-29,1.1155691179396003e-23,6.716120585237796e-30
1810,2.1356808935751288e-29,1.1141752814228689e-23,6.697530214676826e-30
1811,2.1306581705894677e-29,1.1127831865569004e-23,6.678995378643704e-30
1812,2.1256485558924382e-29,1.1113928311651158e-23,6.660515896373902e-30
1813,2.1206520111372116e-29,1.1100042130736602e-23,6.642091587748916e-30
1814,2.1156684981033863e-29,1.1086173301113938e-23,6.623722273293737e-30
1815,2.1106979786965274e-29,1.1072321801098933e-23,6.605407774174314e-30
1816,2.1057404149476878e-29,1.1058487609034433e-23,6.587147912195008e-30
1817,2.1007957690129517e-29,1.1044670703290384e-23,6.568942509796109e-30
1818,2.0958640031729663e-29,1.1030871062263763e-23,6.550791390051306e-30
1819,2.0909450798324776e-29,1.1017088664378544e-23,6.53269437666521e-30
1820,2.0860389615198757e-29,1.1003323488085686e-23,6.514651293970877e-30
1821,2.081145610886729e-29,1.0989575511863072e-23,6.496661966927311e-30
1822,2.0762649907073362e-29,1.097584471421551e-23,6.478726221117043e-30
1823,2.071397063878263e-29,1.096213107367465e-23,6.460843882743646e-30
1824,2.0665417934178993e-29,1.0948434568799013e-23,6.443014778629326e-30
1825,2.0616991424659985e-29,1.0934755178173903e-23,6.42523873621247e-30
1826,2.0568690742832333e-29,1.092109288041139e-23,6.407515583545236e-30
1827,2.052051552250752e-29,1.0907447654150302e-23,6.389845149291167e-30
1828,2.047246539869725e-29,1.0893819478056145e-23,6.372227262722755e-30
1829,2.0424540007609108e-29,1.0880208330821125e-23,6.354661753719093e-30
1830,2.037673898664205e-29,1.0866614191164045e-23,6.337148452763473e-30
1831,2.0329061974382105e-29,1.0853037037830354e-23,6.319687190941029e-30
1832,2.0281508610597898e-29,1.0839476849592034e-23,6.302277799936398e-30
1833,2.023407853623639e-29,1.0825933605247635e-23,6.284920112031339e-30
1834,2.0186771393418427e-29,1.0812407283622182e-23,6.267613960102437e-30
1835,2.0139586825434513e-29,1.0798897863567191e-23,6.250359177618746e-30
1836,2.009252447674046e-29,1.0785405323960612e-23,6.233155598639497e-30
1837,2.0045583992953073e-29,1.0771929643706786e-23,6.2160030578117826e-30
1838,1.9998765020845953e-29,1.0758470801736448e-23,6.198901390368258e-30
1839,1.995206720834515e-29,1.0745028777006644e-23,6.181850432124873e-30
1840,1.9905490204525011e-29,1.0731603548500747e-23,6.16485001947857e-30
1841,1.9859033659603913e-29,1.0718195095228393e-23,6.147899989405053e-30
1842,1.9812697224940078e-29,1.0704803396225457e-23,6.1310001794564954e-30
1843,1.9766480553027398e-29,1.069142843055403e-23,6.114150427759317e-30
1844,1.972038329749123e-29,1.0678070177302363e-23,6.097350573011949e-30
1845,1.9674405113084306e-29,1.0664728615584854e-23,6.080600454482593e-30
1846,1.9628545655682547e-29,1.0651403724542012e-23,6.063899912007017e-30
1847,1.958280458228099e-29,1.0638095483340424e-23,6.047248785986336e-30
1848,1.953718155098964e-29,1.0624803871172709e-23,6.03064691738482e-30
1849,1.9491676221029457e-29,1.0611528867257508e-23,6.0140941477277154e-30
1850,1.9446288252728223e-29,1.0598270450839432e-23,5.997590319099043e-30
1851,1.9401017307516537e-29,1.0585028601189043e-23,5.98113527413945e-30
1852,1.9355863047923786e-29,1.0571803297602821e-23,5.9647288560440354e-30
1853,1.9310825137574072e-29,1.0558594519403106e-23,5.9483709085601995e-30
1854,1.9265903241182314e-29,1.0545402245938116e-23,5.932061275985517e-30
1855,1.9221097024550147e-29,1.0532226456581853e-23,5.915799803165577e-30
1856,1.9176406154562076e-29,1.0519067130734131e-23,5.899586335491888e-30
1857,1.9131830299181437e-29,1.0505924247820499e-23,5.88342071889974e-30
1858,1.9087369127446503e-29,1.0492797787292232e-23,5.867302799866112e-30
1859,1.9043022309466546e-29,1.0479687728626281e-23,5.8512324254075744e-30
1860,1.8998789516417982e-29,1.0466594051325269e-23,5.8352094430781845e-30
1861,1.8954670420540428e-29,1.045351673491743e-23,5.8192337009674376e-30
1862,1.8910664695132865e-29,1.0440455758956593e-23,5.803305047698172e-30
1863,1.8866772014549786e-29,1.0427411103022149e-23,5.7874233324245154e-30
1864,1.8822992054197325e-29,1.0414382746719001e-23,5.7715884048298346e-30
1865,1.8779324490529493e-29,1.0401370669677568e-23,5.755800115124687e-30
1866,1.873576900104431e-29,1.0388374851553711e-23,5.740058314044796e-30
1867,1.8692325264280067e-29,1.0375395272028742e-23,5.724362852849008e-30
1868,1.864899295981151e-29,1.0362431910809358e-23,5.7087135833172924e-30
1869,1.860577176824609e-29,1.0349484747627627e-23,5.693110357748714e-30
1870,1.8562661371220248e-29,1.0336553762240958e-23,5.677553028959459e-30
1871,1.851966145139563e-29,1.0323638934432056e-23,5.662041450280806e-30
1872,1.8476771692455437e-29,1.0310740244008907e-23,5.646575475557173e-30
